Cod_curso,Cod_grupo_curso,Cod_regiao_curso,Nota_geral,Escolaridade_pai,Escolaridade_mae,Renda,Tipo_escola,Horas_estudos
3846,702,4,"30,9",B,B,A,A,B
3846,702,4,45,D,D,B,A,B
3846,702,4,"20,3",C,B,B,A,B
3846,702,4,"43,3",B,B,B,A,E
3846,702,4,"14,5",D,F,C,A,B
3846,702,4,"48,7",C,D,E,B,C
3846,702,4,"32,1",D,C,B,A,B
3846,702,4,"36,3",B,B,B,A,B
3846,702,4,"35,3",C,B,D,A,C
3846,702,4,"29,2",B,D,B,A,C
3846,702,4,,B,D,C,A,D
3846,702,4,"16,1",C,C,B,A,D
6754,702,4,"37,5",D,D,C,A,E
6754,702,4,"57,8",C,E,C,A,C
6754,702,4,"40,2",B,B,B,A,B
6754,702,4,58,B,C,E,A,D
6754,702,4,"22,5",D,E,E,B,B
6754,702,4,"39,5",B,D,D,A,C
6754,702,4,"15,7",B,E,D,A,D
6754,702,4,"21,1",B,B,A,B,B
6754,702,4,"25,2",B,B,C,A,B
6754,702,4,"36,3",B,C,C,A,E
6754,702,4,"26,9",B,C,C,D,D
6754,702,4,"37,7",C,C,B,A,A
6754,702,4,"55,5",C,D,D,A,E
6754,702,4,"32,1",E,D,D,A,B
6754,702,4,"28,5",C,B,C,A,A
6754,702,4,"52,8",D,E,D,A,C
6754,702,4,"49,5",B,C,B,A,E
6754,702,4,"48,3",E,E,D,A,E
6754,702,4,32,B,B,A,A,B
8790,702,4,"30,3",C,B,C,A,C
8790,702,4,42,D,D,A,A,C
8790,702,4,"44,2",D,E,B,A,B
8790,702,4,,B,B,B,A,D
8790,702,4,"32,4",B,A,B,A,B
8790,702,4,,B,B,B,A,D
8790,702,4,"57,2",D,D,A,A,D
8790,702,4,"42,6",C,E,D,A,B
8790,702,4,"53,9",B,C,C,A,E
8790,702,4,"55,8",B,B,A,A,E
8790,702,4,"31,6",B,C,C,A,B
8790,702,4,"45,8",B,B,B,A,D
8790,702,4,,B,D,A,A,C
8817,702,4,"53,6",B,D,B,A,B
8817,702,4,"29,4",B,B,A,A,D
8817,702,4,"45,5",A,B,D,B,C
8817,702,4,"37,2",B,D,B,A,C
8817,702,4,"40,9",C,D,B,A,C
8817,702,4,36,B,B,B,A,B
8817,702,4,"46,9",D,D,B,A,C
8817,702,4,"32,3",B,B,C,A,E
8817,702,4,"55,6",D,D,C,A,D
8817,702,4,"61,8",C,D,B,A,B
8817,702,4,"49,5",B,B,C,A,B
8817,702,4,"45,8",B,C,A,A,D
8817,702,4,"30,2",A,B,B,A,B
8817,702,4,"36,5",D,D,E,A,B
8817,702,4,"36,6",A,D,C,A,C
8817,702,4,"40,4",B,B,B,A,B
8817,702,4,"29,3",C,E,C,A,B
8817,702,4,"47,2",C,D,B,A,B
8817,702,4,"40,3",B,C,B,A,C
8817,702,4,"44,3",A,B,C,A,B
8817,702,4,"35,7",C,C,E,A,C
8817,702,4,"47,7",E,B,A,A,B
8817,702,4,"47,8",C,C,A,A,B
8817,702,4,"24,6",B,B,B,A,B
8908,702,4,"64,1",D,D,E,A,C
8908,702,4,"22,6",B,B,B,A,B
8908,702,4,"41,5",D,D,C,A,C
8908,702,4,"59,4",D,D,B,A,B
9954,702,4,"45,1",B,B,A,A,C
9954,702,4,"58,4",C,D,C,D,A
9954,702,4,44,E,C,B,A,C
9954,702,4,"20,9",B,B,A,A,D
9954,702,4,"37,2",A,A,D,A,B
9954,702,4,"35,8",D,B,A,B,C
9954,702,4,"59,9",C,D,B,A,B
9954,702,4,"58,3",B,C,E,A,B
9954,702,4,"37,9",D,B,E,A,B
9954,702,4,"58,8",C,D,B,A,C
9954,702,4,"42,1",C,F,C,A,B
9954,702,4,"41,1",C,B,B,A,B
9954,702,4,"25,3",B,B,B,A,D
11163,702,4,"56,5",B,E,C,A,E
11163,702,4,"42,9",B,C,C,A,D
11163,702,4,,,,,,
11163,702,4,"56,7",B,E,C,A,D
11163,702,4,"70,5",A,C,A,D,D
11163,702,4,"46,2",B,B,A,A,D
11163,702,4,"43,9",C,B,C,A,C
11163,702,4,"29,2",D,C,B,A,E
11163,702,4,"41,3",B,B,A,A,E
11163,702,4,"30,4",D,B,A,A,B
11163,702,4,"32,1",F,F,F,A,A
11163,702,4,57,B,B,A,A,B
11163,702,4,"52,9",B,C,B,A,A
11163,702,4,"51,4",B,D,B,A,C
11163,702,4,"40,4",A,D,A,A,B
11163,702,4,"58,3",D,D,B,B,C
11163,702,4,"67,6",B,B,B,A,B
11163,702,4,"44,1",D,D,A,A,D
11163,702,4,48,B,B,C,A,E
11163,702,4,"31,8",D,D,B,A,D
11163,702,4,"50,4",B,B,B,A,D
11163,702,4,"38,3",D,D,B,A,D
11163,702,4,"41,8",A,B,A,A,D
11163,702,4,"39,5",C,E,C,A,B
12553,702,4,"44,8",B,D,C,A,C
12553,702,4,"53,8",B,D,C,A,D
12553,702,4,,,,,,
12553,702,4,26,B,B,B,A,B
12553,702,4,,,,,,
12553,702,4,"65,7",D,D,C,B,E
12553,702,4,"52,3",D,B,C,A,E
12553,702,4,37,A,B,C,A,C
12553,702,4,"57,2",C,B,B,B,E
12553,702,4,"33,9",B,D,B,A,C
12553,702,4,"38,8",B,E,B,A,D
12553,702,4,"59,8",E,D,C,E,C
12553,702,4,"64,8",B,C,D,A,B
12553,702,4,"64,3",E,C,C,A,C
12553,702,4,"44,3",B,B,B,A,E
12553,702,4,"44,2",C,B,C,A,E
12553,702,4,"46,3",E,D,D,A,D
12553,702,4,"60,3",E,D,B,B,D
12553,702,4,"52,2",D,B,B,A,E
13741,702,4,"35,3",D,B,D,B,C
13741,702,4,13,E,F,A,A,A
13741,702,4,"64,3",E,C,B,A,C
13741,702,4,"54,6",E,E,F,B,B
13741,702,4,"76,3",D,E,E,A,C
13741,702,4,"49,7",D,D,C,A,E
13741,702,4,"66,1",D,C,A,B,C
13741,702,4,"35,2",E,C,C,A,C
13741,702,4,"60,9",F,F,D,B,E
13741,702,4,"65,5",D,E,C,A,D
