Cod_curso,Cod_grupo_curso,Cod_regiao_curso,Nota_geral,Escolaridade_pai,Escolaridade_mae,Renda,Tipo_escola,Horas_estudos
769,1501,4,"29,9",B,D,D,B,C
769,1501,4,,,,,,
769,1501,4,"34,4",C,D,A,A,B
769,1501,4,,,,,,
769,1501,4,"35,9",E,D,E,B,D
769,1501,4,"40,1",E,E,B,E,A
769,1501,4,"38,8",F,F,F,B,E
769,1501,4,"37,7",E,D,A,F,B
770,1402,4,,,,,,
770,1402,4,,,,,,
770,1402,4,,,,,,
770,1402,4,,,,,,
770,1402,4,39,C,C,C,A,C
770,1402,4,"50,4",F,F,C,A,D
770,1402,4,"67,3",E,D,C,B,C
770,1402,4,25,,,,,
770,1402,4,"62,4",E,E,A,A,B
770,1402,4,,,,,,
770,1402,4,"65,7",B,C,B,A,E
770,1402,4,"39,6",C,C,C,A,E
770,1402,4,"46,1",C,B,B,A,B
770,1402,4,"46,8",D,D,B,A,C
770,1402,4,"72,1",E,E,F,B,B
770,1402,4,,,,,,
771,3002,4,"48,5",B,D,B,A,C
771,3002,4,"50,3",D,B,A,A,C
771,3002,4,65,A,C,A,A,E
771,3002,4,"50,5",D,F,C,B,B
771,3002,4,"66,3",D,E,C,A,E
771,3002,4,,,,,,
771,3002,4,"45,2",C,C,B,B,B
771,3002,4,"51,4",B,C,A,A,B
771,3002,4,"74,7",A,A,A,A,B
771,3002,4,"66,7",D,C,F,A,B
771,3002,4,69,A,B,B,B,B
771,3002,4,"64,4",D,F,F,B,B
771,3002,4,"44,5",D,E,B,B,C
771,3002,4,65,D,D,E,A,A
771,3002,4,"59,7",E,F,E,E,B
771,3002,4,,,,,,
771,3002,4,57,B,C,D,A,C
771,3002,4,"41,5",E,F,E,B,B
771,3002,4,57,B,C,C,B,D
771,3002,4,"56,9",D,B,A,A,B
771,3002,4,"58,9",D,D,D,B,B
771,3002,4,,,,,,
771,3002,4,"65,4",E,D,E,A,D
771,3002,4,"75,4",D,B,D,A,C
771,3002,4,"73,9",C,D,C,A,E
771,3002,4,"79,1",C,D,E,A,C
771,3002,4,"33,8",D,F,D,A,B
771,3002,4,"44,5",B,B,A,A,D
771,3002,4,"58,4",C,B,E,A,E
771,3002,4,"60,6",C,E,E,E,C
771,3002,4,,E,D,D,B,C
771,3002,4,,,,,,
771,3002,4,"30,3",D,D,A,A,B
771,3002,4,"23,5",B,B,C,A,B
771,3002,4,,,,,,
771,3002,4,,,,,,
772,1602,4,"53,1",E,D,A,A,B
772,1602,4,"65,1",E,E,E,B,C
772,1602,4,,,,,,
772,1602,4,"66,3",C,F,E,B,D
772,1602,4,"46,2",B,D,D,B,C
772,1602,4,"63,6",C,E,D,B,D
772,1602,4,"44,6",E,F,E,A,C
772,1602,4,"54,9",B,D,D,A,B
772,1602,4,,,,,,
772,1602,4,"61,2",C,C,B,B,D
772,1602,4,"67,8",B,D,A,A,C
772,1602,4,"52,2",C,D,C,A,C
772,1602,4,,,,,,
772,1602,4,56,F,D,E,B,C
772,1602,4,,,,,,
772,1602,4,"19,9",E,F,E,B,C
772,1602,4,"50,6",D,F,B,A,C
772,1602,4,"78,8",F,F,E,B,C
772,1602,4,,,,,,
772,1602,4,"63,4",D,D,C,D,C
772,1602,4,"46,5",D,D,B,A,E
772,1602,4,"51,3",D,D,A,A,D
772,1602,4,"45,3",,,,,
772,1602,4,"54,8",D,D,B,B,C
772,1602,4,"60,8",D,F,E,A,C
772,1602,4,"46,2",E,E,D,A,D
772,1602,4,"66,6",E,D,E,B,C
772,1602,4,"49,6",D,E,D,B,D
772,1602,4,"67,6",C,F,F,A,C
772,1602,4,"55,4",E,E,C,A,A
772,1602,4,,,,,,
772,1602,4,"63,9",D,F,E,E,B
772,1602,4,"74,1",D,E,D,A,D
772,1602,4,,,,,,
772,1602,4,"60,4",F,D,E,A,E
772,1602,4,49,E,E,C,B,C
772,1602,4,"67,5",,,,,
772,1602,4,,,,,,
772,1602,4,"71,6",C,B,D,B,C
772,1602,4,,,,,,
772,1602,4,45,E,D,C,A,C
772,1602,4,,,,,,
772,1602,4,"40,3",C,F,B,B,B
772,1602,4,"67,8",B,D,C,A,D
772,1602,4,,,,,,
772,1602,4,"56,4",E,E,C,A,D
772,1602,4,,,,,,
772,1602,4,"64,2",E,D,C,B,B
772,1602,4,,,,,,
772,1602,4,,E,E,D,B,D
772,1602,4,"69,2",D,F,D,A,C
772,1602,4,58,D,D,C,B,B
774,5402,4,,,,,,
774,5402,4,,,,,,
774,5402,4,,,,,,
774,5402,4,,,,,,
774,5402,4,"70,9",E,E,E,B,C
774,5402,4,,,,,,
774,5402,4,,C,C,C,A,C
774,5402,4,"69,1",F,E,B,B,B
774,5402,4,,,,,,
774,5402,4,"43,6",B,D,A,A,D
774,5402,4,,,,,,
774,5402,4,,D,C,B,A,D
774,5402,4,,,,,,
774,5402,4,,,,,,
774,5402,4,"46,8",B,B,B,A,D
774,5402,4,"51,1",E,E,A,A,D
774,5402,4,"44,6",D,D,C,A,C
774,5402,4,,,,,,
774,5402,4,,,,,,
774,5402,4,"58,1",,,,,
774,5402,4,"46,4",B,D,C,A,D
774,5402,4,"42,7",C,C,B,A,B
774,5402,4,"19,7",B,B,C,A,B
774,5402,4,,,,,,
774,5402,4,,,,,,
774,5402,4,"72,1",B,D,A,A,B
774,5402,4,,,,,,
774,5402,4,,,,,,
774,5402,4,,,,,,
774,5402,4,,,,,,
774,5402,4,"25,9",B,C,B,A,B
774,5402,4,"48,1",C,E,C,A,D
774,5402,4,,E,E,E,A,E
774,5402,4,"42,6",E,E,A,E,B
774,5402,4,"74,5",D,B,A,A,C
774,5402,4,"50,4",D,D,D,A,E
774,5402,4,"64,8",B,C,D,A,D
774,5402,4,"49,7",,,,,
774,5402,4,,,,,,
774,5402,4,"47,3",D,D,D,A,C
774,5402,4,0,B,D,A,A,A
774,5402,4,"41,2",B,B,A,A,D
774,5402,4,"46,6",E,D,B,B,B
774,5402,4,"35,9",D,E,B,A,E
774,5402,4,"59,5",E,D,D,A,B
774,5402,4,"53,5",C,C,A,A,C
774,5402,4,,,,,,
774,5402,4,,,,,,
774,5402,4,,,,,,
774,5402,4,,,,,,
774,5402,4,"30,2",B,D,B,A,C
774,5402,4,"66,2",E,B,B,E,B
774,5402,4,"55,9",D,F,C,A,B
774,5402,4,"63,8",F,E,F,A,C
774,5402,4,"49,8",D,D,C,A,B
774,5402,4,"57,8",D,D,E,A,C
774,5402,4,,,,,,
774,5402,4,"43,5",B,B,A,A,A
774,5402,4,"45,6",C,D,B,A,C
774,5402,4,52,B,B,C,A,B
774,5402,4,"44,9",C,C,B,A,C
774,5402,4,"21,5",D,C,A,A,E
